Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
43,kr-vs-kp,CBM,2,OK,0.99375,0.9934640522875817,0.9940828402366864,0.9934640522875817,0.993734335839599,0.9875466986607835,v26 main_pc0,75.0
43,kr-vs-kp,CBM,3,OK,1.0,1.0,1.0,1.0,1.0,1.0,v26 main_pc0,58.4
43,kr-vs-kp,CBM,4,OK,1.0,1.0,1.0,1.0,1.0,1.0,v25(p_c=0),16.0
43,kr-vs-kp,CBM,5,OK,0.996875,0.9984736409533874,0.9970238095238095,0.9967320261437909,0.996868118424272,0.9937557928313525,v25(p_c=0),25.5
43,kr-vs-kp,CBM,6,OK,0.9968652037617555,1.0,0.9967320261437909,0.9970059880239521,0.9968591542362034,0.9937379764037085,v26 main_pc0,102.9
43,kr-vs-kp,CBM,7,OK,0.9968652037617555,0.9970847778127955,0.9970238095238095,0.9967105263157895,0.9968572976700655,0.9937342864569987,v25(p_c=0),15.4
43,kr-vs-kp,CBM,8,OK,0.9843260188087775,0.9995666561613615,0.9840479937057436,0.9847344784115979,0.9843038074337955,0.96878222889385,v26 main_pc0,14.3
43,kr-vs-kp,CBM,9,OK,0.9686520376175548,0.9924797228128199,0.9684500393391031,0.9688558154185369,0.9686147186147187,0.9373057669238589,v26 main_pc0,12.1
43,magic,CBM_KE,0,OK,0.501,0.8016079965232507,0.6373411173514631,0.5979020979020979,0.48997895524386464,0.2319136349327177,v25(p_c=0),190.4
43,magic,CBM_KE,1,OK,0.879,0.9269838761364185,0.8906537753222836,0.8426792918318342,0.8594446787033132,0.7317621446313621,v26 main_pc0,67.1
43,magic,CBM_KE,2,OK,0.894,0.9495388478439326,0.8913454766409346,0.8732040087972291,0.8810458983279094,0.7643342219397459,v26 main_pc0,58.9
43,magic,CBM_KE,3,OK,0.869,0.9308886342784648,0.8939816403568978,0.822547508988187,0.8438987653703114,0.7129594565869706,v26 main_pc0,708.6
